Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
449.5208996237761,9.408213211253528,02:00,03,3,74.09685158633673,40.829036,40.828186,14.144183327928163,14.145557327928163,285.873046875
449.727537151578,22.74796703677027,02:00,03,3,74.13091271729307,40.829036,40.828186,14.144182923557059,14.14555692355706,285.873046875
453.0480373437676,21.530894602345114,15:00,03,3,74.67824791380784,40.829036,40.828186,14.144176425636081,14.145550425636081,288.027099609375
448.7442260898169,20.522214511732336,02:00,03,6,73.96882847634345,40.829036,40.828186,14.144184847808589,14.145558847808589,285.390869140625
454.5744679305999,5.824443077894903,15:00,03,6,74.92985735119777,40.829036,40.828186,14.144173438548366,14.145547438548366,286.584716796875
447.4917147778051,20.460364932857694,02:00,03,11,73.76237056777006,40.829036,40.828186,14.144187298860858,14.145561298860859,286.03662109375
447.8341265727086,20.072496218154356,02:00,03,11,73.81881207242449,40.829036,40.828186,14.144186628791696,14.145560628791696,286.03662109375
447.4633937768003,15.936291275766719,02:00,03,14,73.75770227090115,40.829036,40.828186,14.144187354282517,14.145561354282517,283.129638671875
447.8705143858379,19.93199216850195,02:00,03,14,73.82481006359966,40.829036,40.828186,14.144186557584009,14.145560557584009,283.129638671875
458.902333318033,2.0569360540230384,15:00,03,14,75.64324175571973,40.829036,40.828186,14.144164969304077,14.145538969304077,287.641845703125
447.9360560809673,21.631484187328923,02:00,03,19,73.83561363971988,40.829036,40.828186,14.144186429324792,14.145560429324792,287.3095703125
448.6599387593933,11.213320234410132,02:00,03,22,73.95493496033956,40.829036,40.828186,14.144185012751333,14.145559012751333,287.1572265625
449.2116545743156,18.900722269073544,02:00,03,22,74.04587712763444,40.829036,40.828186,14.14418393309298,14.14555793309298,287.1572265625
462.6424185374362,6.986147147741756,15:00,03,22,76.2597393193576,40.829036,40.828186,14.144157650292845,14.145531650292845,289.03662109375
463.7310219242445,22.121446478073793,15:00,03,25,76.43917943806227,40.829036,40.828186,14.14415551999368,14.14552951999368,288.77880859375
451.731857036214,9.42352987130774,02:00,03,30,74.46129511585946,40.829036,40.828186,14.144179001282863,14.145553001282863,288.90771484375
452.3842186218535,17.96540274585997,02:00,03,30,74.56882724536047,40.829036,40.828186,14.144177724669765,14.145551724669765,288.90771484375
464.9644414733229,15.14585552058077,15:00,03,30,76.64249035274554,40.829036,40.828186,14.144153106302278,14.145527106302278,291.58837890625
464.6817582373351,17.694332834690396,15:00,03,30,76.59589421494535,40.829036,40.828186,14.14415365948801,14.14552765948801,291.58837890625
465.0709388177511,17.82563268575935,15:00,04,2,76.66004486006887,40.829036,40.828186,14.14415289789653,14.14552689789653,288.913818359375
455.6283817681388,17.990899141832056,02:00,04,7,75.10357941233057,40.829036,40.828186,14.144171376133539,14.145545376133539,286.839111328125
456.3095738014699,8.550543812973872,02:00,04,7,75.21586381342911,40.829036,40.828186,14.144170043101843,14.145544043101843,286.839111328125
464.9914429723285,14.408580656915758,15:00,04,7,76.64694114928491,40.829036,40.828186,14.144153053462768,14.145527053462768,290.350830078125
464.5564772360849,21.065332473575197,15:00,04,7,76.57524350045355,40.829036,40.828186,14.144153904651692,14.145527904651692,290.350830078125
464.4369762833758,21.492993465896543,15:00,04,10,76.55554554121579,40.829036,40.828186,14.144154138504334,14.145528138504334,288.60107421875
463.9467047491926,19.970784446528654,15:00,04,10,76.47473155206471,40.829036,40.828186,14.144155097921741,14.145529097921742,288.60107421875
459.8548796027453,13.59574817716389,02:00,04,15,75.8002548795734,40.829036,40.828186,14.144163105256457,14.145537105256457,289.92822265625
460.2420625841496,2.5589411734653496,02:00,04,15,75.86407625013454,40.829036,40.828186,14.144162347574097,14.145536347574097,289.92822265625
460.6754098965812,19.665452658707235,02:00,04,15,75.93550712581009,40.829036,40.828186,14.144161499552284,14.145535499552285,289.92822265625
462.7466657188615,13.286189585329769,15:00,04,15,76.27692292069146,40.829036,40.828186,14.144157446290462,14.145531446290462,293.076904296875
462.1745280740652,23.199893429593157,15:00,04,15,76.18261451770306,40.829036,40.828186,14.144158565912505,14.145532565912506,293.076904296875
461.0079632603738,18.536772886260707,15:00,04,18,75.99032361434732,40.829036,40.828186,14.144160848775186,14.145534848775187,288.083984375
463.1484775682457,2.67983718284052,02:00,04,23,76.34315564311743,40.829036,40.828186,14.144156659980723,14.145530659980723,286.091552734375
458.7058090625569,10.823153729904071,15:00,04,23,75.6108476476742,40.829036,40.828186,14.144165353884414,14.145539353884415,287.67138671875
456.5642829606277,20.81593098697735,15:00,04,26,75.25784883966391,40.829036,40.828186,14.144169544658869,14.145543544658869,288.988037109375
463.7987228569673,21.194263985380733,02:00,05,1,76.45033893246713,40.829036,40.828186,14.144155387509029,14.145529387509029,290.91845703125
464.1857268450858,7.743472171602762,02:00,05,1,76.51413079864052,40.829036,40.828186,14.144154630176944,14.145528630176944,290.91845703125
454.3434955410848,19.92454870394003,15:00,05,1,74.89178497929969,40.829036,40.828186,14.14417389054061,14.14554789054061,290.395263671875
453.6604225689762,10.396695278580736,15:00,05,1,74.77919053334772,40.829036,40.828186,14.144175227253136,14.145549227253136,290.395263671875
463.5629786311956,20.36499426961972,02:00,05,6,76.41147999415311,40.829036,40.828186,14.144155848839329,14.14552984883933,288.159423828125
462.6645303918558,20.895310893376763,02:00,05,9,76.26338413052568,40.829036,40.828186,14.14415760702193,14.14553160702193,289.82373046875
462.9038574919505,13.417132766478735,02:00,05,9,76.30283365251931,40.829036,40.828186,14.144157138680265,14.145531138680266,289.82373046875
449.6736898361405,13.413807169235215,15:00,05,9,74.122036786177,40.829036,40.828186,14.144183028931424,14.145557028931425,292.635986328125
449.0510575900562,13.834927322465633,15:00,05,9,74.01940509726201,40.829036,40.828186,14.144184247366871,14.145558247366871,292.635986328125
460.8713300644768,17.75719254603757,02:00,05,14,75.9678016589797,40.829036,40.828186,14.144161116154093,14.145535116154093,290.196044921875
461.0344641459315,20.108142067900303,02:00,05,14,75.99469189218652,40.829036,40.828186,14.144160796915331,14.145534796915332,290.196044921875
459.5945260995213,19.438226860860194,02:00,05,17,75.75733946695406,40.829036,40.828186,14.144163614744905,14.145537614744905,291.717041015625
446.5544131313836,17.50861066098906,15:00,05,17,73.6078702963819,40.829036,40.828186,14.14418913307609,14.14556313307609,294.8583984375
446.0480809366773,12.222252242522861,15:00,05,17,73.52440894560614,40.829036,40.828186,14.144190123922769,14.14556412392277,294.8583984375
456.7560996654483,12.074327639737977,02:00,05,22,75.28946697782114,40.829036,40.828186,14.144169169290786,14.145543169290786,291.771240234375
456.843882569131,16.99925938078574,02:00,05,22,75.30393668721939,40.829036,40.828186,14.144168997507519,14.145542997507519,291.771240234375
445.4289178550216,18.36890950731369,15:00,05,22,73.42234909698158,40.829036,40.828186,14.144191335569372,14.145565335569373,293.459716796875
445.4288515062262,22.79503048060078,15:00,05,25,73.42233816036695,40.829036,40.828186,14.144191335699212,14.145565335699212,292.81982421875
445.0714962746688,17.701554748271434,15:00,05,25,73.36343345186847,40.829036,40.828186,14.14419203501134,14.14556603501134,292.81982421875
452.0461736138504,4.258866384057457,02:00,05,30,74.51310554074456,40.829036,40.828186,14.144178386193518,14.145552386193518,291.905029296875
445.7805896201317,9.138862577163067,15:00,05,30,73.48031697035138,40.829036,40.828186,14.14419064737928,14.14556464737928,294.235595703125
445.5230353869892,24.021166786554932,15:00,05,30,73.43786297587734,40.829036,40.828186,14.144191151389807,14.145565151389807,294.235595703125
449.2869791350713,18.840446102736816,02:00,06,4,74.05829326402274,40.829036,40.828186,14.144183785689574,14.145557785689574,291.556640625
447.8006065575855,18.736321132246683,02:00,06,7,73.81328679520641,40.829036,40.828186,14.144186694387358,14.145560694387358,293.78857421875
447.9582411091496,22.171506484960833,02:00,06,7,73.83927051249718,40.829036,40.828186,14.144186385910682,14.145560385910683,293.78857421875
448.254337535941,14.104132996888863,15:00,06,7,73.88807761581444,40.829036,40.828186,14.14418580647654,14.14555980647654,296.92724609375
448.1110439794265,14.002341105825142,15:00,06,7,73.86445779880655,40.829036,40.828186,14.144186086889174,14.145560086889175,296.92724609375
445.7894223909243,17.250755080744092,02:00,06,12,73.48177292158093,40.829036,40.828186,14.144190630094338,14.145564630094338,294.28125
446.0135668243229,12.570913083638104,02:00,06,12,73.51871980620706,40.829036,40.828186,14.14419019146379,14.14556419146379,294.28125
450.485750746846,18.36067942329272,15:00,06,12,74.25589298024934,40.829036,40.828186,14.144181439801077,14.145555439801077,296.82470703125
452.0847317080488,23.205504370892832,15:00,06,15,74.5194612705575,40.829036,40.828186,14.144178310738788,14.145552310738788,295.791259765625
452.0021768746028,19.12248955928098,15:00,06,15,74.50585333097848,40.829036,40.828186,14.144178472291191,14.145552472291191,295.791259765625
444.4591142354611,11.004574189027432,02:00,06,20,73.26249135749357,40.829036,40.828186,14.14419323338805,14.14556723338805,
444.8367575650354,21.15394154741657,02:00,06,20,73.32474025797286,40.829036,40.828186,14.144192494373934,14.145566494373934,
454.755401892412,14.220564318409467,15:00,06,20,74.95968163061737,40.829036,40.828186,14.144173084476837,14.145547084476837,
454.6737119601003,13.602915111320451,15:00,06,20,74.94621625715939,40.829036,40.828186,14.144173244336704,14.145547244336704,
444.7506816725527,12.58925765053534,02:00,06,25,73.31055192404715,40.829036,40.828186,14.144192662816733,14.145566662816734,
458.6940105509466,20.555179019051568,15:00,06,28,75.60890283806812,40.829036,40.828186,14.144165376973042,14.145539376973042,
458.5542420272723,14.222583494582118,15:00,06,28,75.5858640704295,40.829036,40.828186,14.144165650487505,14.145539650487505,
446.8982221761526,4.65321196083702,02:00,07,3,73.66454211694824,40.829036,40.828186,14.144188460272634,14.145562460272634,
460.5802949789168,20.44250835569285,15:00,07,3,75.9198288426786,40.829036,40.828186,14.144161685683645,14.145535685683646,
460.3720947850879,10.634099137579522,15:00,07,3,75.88551012941008,40.829036,40.828186,14.144162093112746,14.145536093112746,
448.7484018802925,19.18476594592804,02:00,07,8,73.9695167934548,40.829036,40.828186,14.144184839636942,14.145558839636942,
449.3921397063095,20.877748698566712,02:00,07,8,74.07562742411695,40.829036,40.828186,14.144183579899769,14.14555757989977,
450.4060466467654,23.77957019015466,02:00,07,11,74.24275494177452,40.829036,40.828186,14.14418159577485,14.14555559577485,
461.7723383866933,10.082570036535103,15:00,07,11,76.11631951429011,40.829036,40.828186,14.14415935296164,14.14553335296164,
461.4260989227569,22.9259950205701,15:00,07,11,76.05924707517971,40.829036,40.828186,14.144160030521208,14.145534030521208,
452.7886056025891,19.349119268525474,02:00,07,16,74.63548443998721,40.829036,40.828186,14.144176933320724,14.145550933320724,
453.4593943996824,7.8823842688638575,02:00,07,16,74.74605402192567,40.829036,40.828186,14.144175620647228,14.145549620647229,
461.6765200406444,14.821779284211843,15:00,07,16,76.1005252814249,40.829036,40.828186,14.144159540469547,14.145533540469547,
461.235989386757,16.810329945325936,15:00,07,16,76.02791033847643,40.829036,40.828186,14.144160402548515,14.145534402548515,
455.9738542721343,16.54492134769111,02:00,07,21,75.16052542947268,40.829036,40.828186,14.144170700074842,14.145544700074842,
457.5832385103604,22.087585567495026,02:00,07,24,75.42580854566378,40.829036,40.828186,14.144167550654274,14.145541550654274,
459.3459963480682,12.142934245600808,15:00,07,24,75.71637302440683,40.829036,40.828186,14.144164101095331,14.145538101095331,
458.7748891867705,21.260963123310972,15:00,07,24,75.6222344813358,40.829036,40.828186,14.14416521870081,14.14553921870081,
458.8769210103055,19.44368468611059,02:00,07,29,75.63905291378663,40.829036,40.828186,14.144165019033684,14.145539019033684,
459.4422100964775,8.61296791415607,02:00,07,29,75.7322324334853,40.829036,40.828186,14.144163912813656,14.145537912813657,
457.301197414723,14.332015064430408,15:00,07,29,75.37931825517411,40.829036,40.828186,14.144168102583395,14.145542102583395,
456.6693570245943,15.628522715905028,15:00,07,29,75.27516874031774,40.829036,40.828186,14.144169339038353,14.145543339038353,
460.150846798666,22.53454522617844,02:00,08,3,75.84904068109878,40.829036,40.828186,14.144162526075206,14.145536526075206,
460.6360119721312,13.366604098328787,02:00,08,3,75.9290129624392,40.829036,40.828186,14.144161576650488,14.145535576650488,
452.6204764523563,15.312766248714805,15:00,08,6,74.60777084379498,40.829036,40.828186,14.144177262334388,14.145551262334388,
460.7878609010922,14.778969707355243,02:00,08,11,75.95404300567454,40.829036,40.828186,14.144161279495757,14.145535279495757,
461.1275331945053,17.6749092937611,02:00,08,11,76.01003294414923,40.829036,40.828186,14.144160614787554,14.145534614787554,
449.7999964640021,5.236455544273833,15:00,08,11,74.14285656000034,40.829036,40.828186,14.144182781760685,14.145556781760686,
449.1452847220944,21.60557510291623,15:00,08,11,74.03493704210346,40.829036,40.828186,14.144184062972826,14.145558062972826,
459.7576232192969,22.68692761486972,02:00,08,16,75.78422360757641,40.829036,40.828186,14.144163295578473,14.145537295578473,
460.0072660996784,6.579620714931356,02:00,08,16,75.82537353291403,40.829036,40.828186,14.144162807049753,14.145536807049753,
447.0217699837995,17.955141727313922,15:00,08,16,73.68490714018672,40.829036,40.828186,14.144188218500659,14.14556221850066,
445.7881155621571,22.207007626529105,15:00,08,19,73.48155751024568,40.829036,40.828186,14.144190632651686,14.145564632651686,
458.2889143846287,20.481466039215924,02:00,08,21,75.54212874471901,40.829036,40.828186,14.144166169709898,14.145540169709898,
456.9585434524724,18.097189714651062,02:00,08,24,75.32283683282512,40.829036,40.828186,14.144168773126458,14.145542773126458,
444.1289773570043,10.292900983703907,15:00,08,24,73.20807319071498,40.829036,40.828186,14.144193879436303,14.145567879436303,
443.6283557515208,21.043221847038478,15:00,08,24,73.12555314585508,40.829036,40.828186,14.144194859107872,14.145568859107872,
454.256685239654,17.42990886117924,02:00,08,29,74.87747558895396,40.829036,40.828186,14.144174060420584,14.145548060420584,
454.3541732709446,10.833616090481053,02:00,08,29,74.8935450446612,40.829036,40.828186,14.144173869645252,14.145547869645252,
443.1408735855521,7.0954378132436045,15:00,08,29,73.04519894267342,40.829036,40.828186,14.144195813066736,14.145569813066736,
451.4033736379433,13.23789958211191,02:00,09,3,74.40714950075989,40.829036,40.828186,14.144179644095402,14.145553644095402,
451.4901656547481,18.722845621284254,02:00,09,3,74.42145587715628,40.829036,40.828186,14.144179474251212,14.145553474251212,
443.0944078842713,19.870583830058848,15:00,09,3,73.0375397611436,40.829036,40.828186,14.144195903995945,14.145569903995945,
443.2423011461533,22.35700956961355,15:00,09,6,73.06191777134396,40.829036,40.828186,14.144195614582099,14.145569614582099,
448.6122582201779,23.57827237172123,02:00,09,8,73.94707553079856,40.829036,40.828186,14.14418510605787,14.14555910605787,
447.0376533069348,19.840573229904184,02:00,09,11,73.68752527037387,40.829036,40.828186,14.14418818741842,14.14556218741842,
444.6927930403872,15.104286128867773,15:00,09,11,73.30100984182207,40.829036,40.828186,14.144192776099594,14.145566776099594,
444.5010477865371,16.594129752760743,15:00,09,11,73.26940348129733,40.829036,40.828186,14.144193151327853,14.145567151327853,
444.6171616536858,15.442370190253545,02:00,09,16,73.28854312972842,40.829036,40.828186,14.144192924103432,14.145566924103433,
444.8025981313667,15.71384902335789,02:00,09,16,73.31910958209342,40.829036,40.828186,14.144192561220882,14.145566561220882,
446.5712054973237,13.615925846599117,15:00,09,16,73.61063826878963,40.829036,40.828186,14.144189100214936,14.145563100214936,
446.4382841125116,14.520707679810549,15:00,09,16,73.588728150414,40.829036,40.828186,14.144189360330161,14.145563360330161,
442.8718880909446,18.24522406068553,02:00,09,21,73.00086067433153,40.829036,40.828186,14.144196339447216,14.145570339447216,
443.1300183659832,10.012229284295822,02:00,09,21,73.04340962076644,40.829036,40.828186,14.144195834309427,14.145569834309427,
448.8956205864188,17.70130917219484,15:00,09,21,73.99378361314595,40.829036,40.828186,14.144184551543143,14.145558551543143,
448.7988800770227,21.163058978672527,15:00,09,21,73.97783737533341,40.829036,40.828186,14.14418474085564,14.14555874085564,
442.2138189859525,14.711859734552496,02:00,09,26,72.89238774493724,40.829036,40.828186,14.144197627229417,14.145571627229417,
452.8706240992824,18.35417922077475,15:00,09,29,74.64900397240918,40.829036,40.828186,14.144176772817884,14.145550772817884,
442.1399441928997,22.79624279969228,02:00,10,1,72.8802105812472,40.829036,40.828186,14.14419777179576,14.14557177179576,
442.7651442267052,20.289583229921874,02:00,10,4,72.98326553187448,40.829036,40.828186,14.144196548335383,14.145570548335384,
455.2681585265418,15.502610401677426,15:00,10,4,75.04420195492447,40.829036,40.828186,14.144172081058105,14.145546081058106,
455.1339633516091,16.01153498827671,15:00,10,4,75.02208187114437,40.829036,40.828186,14.144172343666023,14.145546343666023,
443.4649487321803,22.80904233824171,02:00,10,9,73.09861792288686,40.829036,40.828186,14.144195178880748,14.145569178880748,
444.0338836601668,13.271513174250652,02:00,10,9,73.192398405522,40.829036,40.828186,14.144194065526136,14.145568065526136,
457.0429122288879,0.7595856119970049,15:00,10,9,75.33674377399251,40.829036,40.828186,14.144168608024332,14.145542608024332,
445.5895012131114,8.707632875331331,02:00,10,14,73.4488188812821,40.829036,40.828186,14.144191021322147,14.145565021322147,
446.2234612772354,19.55058800259917,02:00,10,14,73.55331779295089,40.829036,40.828186,14.144189780719177,14.145563780719177,
458.3762864075916,17.42771547632052,15:00,10,14,75.55653072652609,40.829036,40.828186,14.144165998730687,14.145539998730687,
458.1005242103165,12.310466022405745,15:00,10,14,75.51107541928293,40.829036,40.828186,14.144166538372566,14.145540538372567,
447.8038837525273,11.037423557705212,02:00,10,19,73.81382699217482,40.829036,40.828186,14.14418668797418,14.14556068797418,
448.4678652446655,16.63129511450147,02:00,10,19,73.92327449087894,40.829036,40.828186,14.14418538862197,14.14555938862197,
458.8531777648732,23.21374857217011,15:00,10,19,75.63513919201206,40.829036,40.828186,14.144165065497084,14.145539065497085,
458.4879100081207,14.621656080497171,15:00,10,19,75.57493022111879,40.829036,40.828186,14.144165780293315,14.145539780293316,
450.4979904964102,8.857954167248064,02:00,10,24,74.25791052138628,40.829036,40.828186,14.144181415848985,14.145555415848985,
457.9000664305531,21.200242219587203,15:00,10,24,75.47803292811315,40.829036,40.828186,14.144166930650458,14.145540930650458,
452.6744942742689,16.55746036499756,02:00,10,29,74.61667488037399,40.829036,40.828186,14.144177156626355,14.145551156626356,
453.3183696861652,21.104475622792606,02:00,10,29,74.72280819002724,40.829036,40.828186,14.14417589661994,14.14554989661994,
456.8443624757592,23.05213145085924,15:00,10,29,75.30401579270756,40.829036,40.828186,14.144168996568386,14.145542996568386,
455.1743796335722,23.212652156600292,15:00,11,1,75.02874389564376,40.829036,40.828186,14.144172264574985,14.145546264574985,
454.9859867668929,17.48472978646172,02:00,11,3,74.99769012641092,40.829036,40.828186,14.144172633242924,14.145546633242924,
453.021265449006,17.44579980984045,15:00,11,6,74.67383496412187,40.829036,40.828186,14.144176478026278,14.145550478026278,
456.5254644830438,21.106401048750552,02:00,11,8,75.25145018951271,40.829036,40.828186,14.144169620623147,14.145543620623148,
450.2609534092153,15.096983437586164,15:00,11,11,74.21883847404648,40.829036,40.828186,14.144181879709299,14.145555879709299,
457.164782640567,22.374940685600734,02:00,11,13,75.35683230339016,40.829036,40.828186,14.144168369534869,14.14554236953487,
457.3724327367972,22.861980055737686,02:00,11,16,75.39106034123031,40.829036,40.828186,14.14416796318226,14.14554196318226,
447.6255660744791,16.408597361652248,15:00,11,16,73.78443396832073,40.829036,40.828186,14.14418703692588,14.14556103692588,
446.9669821910175,21.497797502652002,15:00,11,16,73.67587618533254,40.829036,40.828186,14.144188325715454,14.145562325715455,
444.8589733426352,15.736218622070375,15:00,11,21,73.32840219933547,40.829036,40.828186,14.14419245089965,14.14556645089965,
444.2292829764356,21.409265431274918,15:00,11,21,73.22460708402784,40.829036,40.828186,14.144193683147204,14.145567683147204,
455.1245493773986,23.396422419104706,02:00,11,26,75.0205301171536,40.829036,40.828186,14.144172362088327,14.145546362088327,
442.5855163428832,18.792598624452342,15:00,11,26,72.9536565400357,40.829036,40.828186,14.144196899851035,14.145570899851036,
442.0065461836721,18.326369352167234,15:00,11,26,72.8582218984075,40.829036,40.828186,14.144198032843695,14.145572032843695,
440.5342847497595,13.985268410678248,15:00,12,1,72.61554144226804,40.829036,40.828186,14.144200913927238,14.145574913927238,
439.7240570373078,19.17285094900973,15:00,12,6,72.48198742373205,40.829036,40.828186,14.14420249947018,14.145576499470181,
439.3065682469023,21.98372162070814,15:00,12,6,72.41317059014872,40.829036,40.828186,14.14420331645829,14.14557731645829,
449.3270134602935,21.292139379579893,02:00,12,8,74.0648923286198,40.829036,40.828186,14.14418370734599,14.14555770734599,
439.4059156181092,18.319666999090753,15:00,12,11,72.42954653045754,40.829036,40.828186,14.144203122044397,14.145577122044397,
446.5001437023402,20.037447855004434,02:00,12,13,73.59892478610003,40.829036,40.828186,14.144189239276495,14.145563239276495,
440.0884507357932,21.465687051628016,15:00,12,16,72.54205231908678,40.829036,40.828186,14.144201786384405,14.145575786384406,
443.7189203659927,16.081473397520668,02:00,12,18,73.14048137900978,40.829036,40.828186,14.144194681881046,14.145568681881047,
441.2444409491527,23.925886964173124,02:00,12,23,72.73260015645374,40.829036,40.828186,14.144199524215267,14.145573524215267,
441.4154564314422,12.356835053563106,02:00,12,23,72.76078952166628,40.829036,40.828186,14.14419918955331,14.14557318955331,
442.2793684207718,20.16038103824998,15:00,12,23,72.90319259683052,40.829036,40.828186,14.144197498955053,14.145571498955054,
439.5744791533589,7.86257346704768,02:00,12,28,72.45733172857564,40.829036,40.828186,14.144202792180682,14.145576792180682,
439.8293714200099,22.578682724550035,02:00,12,28,72.49934693736428,40.829036,40.828186,14.144202293379383,14.145576293379383,
444.4690715756606,15.93338470506297,15:00,12,28,73.26413267730669,40.829036,40.828186,14.144193213902428,14.145567213902428,
438.5742691587757,2.923266101609467,02:00,01,2,72.29246194924875,40.829036,40.828186,14.144204749501906,14.145578749501906,
438.9159138082741,23.822010873363116,02:00,01,2,72.34877700136387,40.829036,40.828186,14.144204080933978,14.145578080933978,
446.8811474003496,9.49384739385091,15:00,01,2,73.66172759346422,40.829036,40.828186,14.144188493686439,14.14556249368644,
438.375247808026,7.989306629457659,02:00,01,7,72.2596562320922,40.829036,40.828186,14.144205138968834,14.145579138968834,
438.8057347577715,23.79933782276868,02:00,01,7,72.3306156194129,40.829036,40.828186,14.144204296544496,14.145578296544496,
449.3623725840598,13.726928061808449,15:00,01,7,74.07072075561426,40.829036,40.828186,14.144183638151357,14.145557638151358,
449.2510439239513,13.802737731683012,15:00,01,7,74.05236987757438,40.829036,40.828186,14.144183856011557,14.145557856011557,
439.0447546084961,14.502388802071389,02:00,01,12,72.37001449590595,40.829036,40.828186,14.144203828804091,14.145577828804091,
451.5931178595192,20.24419125549095,15:00,01,12,74.43842602079987,40.829036,40.828186,14.144179272782985,14.145553272782985,
451.4405726641116,8.304264013185511,15:00,01,12,74.41328120837004,40.829036,40.828186,14.144179571300246,14.145553571300246,
440.4604260027618,21.67453173318706,02:00,01,17,72.60336692353215,40.829036,40.828186,14.14420105846218,14.14557505846218,
453.1344462727029,12.842485670597508,15:00,01,17,74.69249114385212,40.829036,40.828186,14.14417625654156,14.14555025654156,
441.064119362858,22.46145635571568,02:00,01,19,72.70287681805351,40.829036,40.828186,14.144199877088434,14.145573877088435,
454.0591569990811,21.60671309059231,15:00,01,22,74.84491598885951,40.829036,40.828186,14.144174446965629,14.145548446965629,
443.3435241903308,15.323380079535479,02:00,01,24,73.07860288851606,40.829036,40.828186,14.144195416497682,14.145569416497683,
